Time between photos mins
1
1.116666666
2.716666673
3.650000005
1.900000004
5.583333329
1.766666661
1.133333336
1.149999996
2.549999999
2.016666667
207.3333333
1.333333331
1.316666671
1.816666662
1.099999995
3.533333332
3.216666675
1.549999996
1.233333328
2.733333333
1.516666665
4.76666666
1.949999995
1.549999996
1.116666666
1.499999994
2.399999995
2.916666667
2.300000003
2.866666666
1.000000003
2.066666668
4.483333334
7.116666675
1.333333331
7.249999997
5.133333328
2.333333334
1.766666671
1.783333331
1.116666666
2.383333325
1.216666668
30.56666667
801.0333333
4.633333337
5.216666671
1.699999999
79.06666667
1.416666663
2.616666671
1.283333329
2.216666661
3.48333333
37.28333333
135.2333333
3.066666671
1.033333334
6.200000003
232.9333333
19.01666666
1.933333335
22.63333333
948.65
4.166666666
11.21666667
8.083333337
157.75
3.799999998
1.016666663
2764.9
2878.416667
1.083333325
2.350000005
2.766666674
1.166666667
3.166666673
23.18333334
1.033333334
1.316666671
3.166666663
4.516666664
1532.583333
139.2166667
1072.733333
1.233333328
1.71666667
4.266666669
5764.633333
1.066666665
1.049999994
1.483333334
1.083333335
1.266666669
1.266666669
3.099999991
3.566666673
1.100000006
2.549999999
1.099999995
4.950000005
469.0666667
1.650000009
2.333333334
1.216666668
792.5833333
32.31666667
206.3833333
1.149999996
2.200000001
4.183333337
4.116666665
3.950000001
2.933333338
1.466666674
1.249999999
1.516666665
281.0333333
1.933333335
1.050000004
2.033333337
7.299999999
1.31666666
3.100000002
1.600000007
3.433333329
1.149999996
1.350000001
12.7
2.200000001
2849.516667
1.116666666
2.216666671
1.3
905.4
1.066666665
1.266666669
1.616666657
1.899999994
1.083333325
1.066666665
1.500000005
1.149999996
1.533333336
2.733333333
1.116666666
1.633333338
19.8
103.0666667
2672.016667
1.699999999
1.333333331
1.583333326
423.8833333
1.066666675
3.600000003
161.5666667
9.150000002
2.266666673
2384.916667
1.199999998
1.983333336
41.31666668
1.350000001
4.800000001
8.033333325
1.333333331
2.233333332
1.083333325
1241.15
1.150000007
3.100000002
2.899999997
4.466666663
1.266666669
1407.283333
1.933333335
1.249999999
1.450000004
3.050000001
5.316666673
2.133333329
1.816666662
1.333333341
1.583333337
86.45000001
2.58333333
1.900000004
74.98333333
1432.2
18.88333334
2.349999994
8.599999999
1200.783333
7.699999998
9.066666659
8.966666657
2.6
648.8666667
1.199999998
7.899999992
783.1333333
2.350000005
1.133333336
3.766666667
2.383333325
2.016666667
91.98333334
2.216666671
4.183333337
1435.266667
1.516666665
59.81666667
2.366666665
2694.8
1.500000005
1.483333334
372.0333333
787.4666667
2.366666665
9.216666673
5.366666664
16.61666667
3.166666663
5.18333334
2.283333333
2.800000005
1.533333336
3.016666659
12
4.816666672
32.16666667
173.35
10.7
1.783333331
21.11666667
1.516666665
5.233333341
38.48333333
4.683333328
120.4666667
3.583333333
1.316666671
7.749999999
4.099999995
6.899999999
2.866666666
9.699999994
3.48333333
1.100000006
3.316666667
1.199999998
6.833333338
1.550000006
51.41666667
1.666666669
1.400000002
8.000000005
1.800000002
765.3833333
3.283333326
10.53333333
3.866666669
1.73333333
33.93333333
99.58333333
146.5833333
1.3
1.766666661
278.65
901.5333333
1.199999998
1.383333332
1.333333331
2.15
38.48333333
1.033333323
1.083333335
1.73333333
7.683333327
1.033333334
6.266666665
156.9833333
73.76666668
8.549999997
1.016666663
1.416666663
6.033333329
1.966666676
19.86666666
7.383333341
3.500000001
1.050000004
4.950000005
4.033333333
1.133333336
2.58333333
2.183333341
1.766666671
3.516666661
2.716666673
1.166666667
1.333333341
1.033333334
1.433333333
2.666666661
3.216666664
1.516666665
7.500000003
6.849999998
7.416666661
54.18333333
27.90000001
3.799999998
1016.016667
1.899999994
1.183333327
8.066666666
1.166666667
10.5
8.516666667
1.616666657
6.700000005
3.950000001
11.4
2.766666664
1.383333332
2.133333329
6.899999999
7.533333334
1.950000005
48
1.133333326
1.016666663
11.44999999
1.699999999
9.216666663
1.699999999
1.500000005
15.26666666
12.11666667
1.216666658
18.29999999
1.183333327
1.149999996
10.93333333
2.783333334
3.166666663
9.733333335
1.566666666
1.149999996
2.466666667
1.116666666
1.133333336
3.216666664
1.650000009
1.233333339
1.266666659
1.450000004
1.516666665
1.699999999
1.583333337
1.583333326
2.683333332
1.483333334
27.08333334
2.449999996
1.000000003
1.366666672
3.083333331
1.783333342
2.366666665
2.366666675
3.500000001
1.3
13.13333333
1.033333334
1.449999993
1.000000003
2.783333334
1.966666676
6.633333333
867.5833333
2.083333338
59.76666667
5.683333331
1.216666668
1.899999994
2.666666672
2.850000006
4.199999997
25.48333333
7.966666664
2.999999999
3.45
11.91666668
2.649999991
14.96666667
11.96666667
2.16666667
5.099999998
3.950000001
2.416666666
1.400000002
2.383333335
2.650000001
4.983333335
2.683333332
2.13333334
1.266666669
1.383333332
5.133333328
1.766666671
1.650000009
2.766666664
12.53333333
2.516666668
25.78333334
1.466666674
1.516666665
215.1
3.083333342
1.3
2.566666669
11.21666666
8.816666674
1.266666659
1.71666667
4.299999999
3.716666666
946.5
3.200000004
22.6
2.899999997
102.3666667
4.583333336
2.516666668
115.85
2.916666667
6.149999992
14.11666668
1.216666668
1.3
2.15
1.100000006
1.883333334
3.316666667
115.65
1.649999998
5.716666662
5.666666661
4.283333339
4.450000003
1.71666667
1.166666656
1.566666666
5.900000007
1.116666666
10.75
1.866666673
995.6
4.716666659
395.85
2.083333328
5.166666659
3.833333328
2436.883333
1.333333331
3.933333331
1369.566667
3.250000005
5.916666667
3.083333331
2.116666669
18.56666667
1.483333334
499.5166667
1.699999999
2.883333337
37.1
1.049999994
2.883333326
1.583333337
933.6333333
5.650000001
3.549999992
1398
2.733333333
1.183333338
2.716666663
8.416666664
1.366666672
2.049999997
2.766666664
1.71666667
1481.333333
3.166666663
3.716666666
2.049999997
1473.65
2.433333336
45.08333334
7.033333333
364.5833333
2.200000001
1016.35
1.366666661
6.06666666
1.400000002
266.7333333
2.15
1.483333334
3.366666668
1.283333329
1.216666668
3.316666667
1.083333335
11.95000001
957.2833333
6.200000003
7.016666662
6.816666668
267.7666667
1.416666663
4.599999996
4.483333334
3.983333332
2.18333333
21.71666667
1.800000002
1.866666673
1.483333334
7.000000002
10.53333333
1.366666661
199.3666667
1.366666661
1.73333334
1.433333333
2.200000001
858.5833333
2.700000003
7.35
5.366666664
566.2833333
20.36666667
822.6166667
13.56666667
1.933333335
5.783333334
26.06666666
1498.9
4.999999995
33.48333333
3.300000007
2721.716667
2.633333341
15.31666666
8.516666667
3.01666667
4.350000001
27.86666666
2.033333327
2.483333338
2.966666669
2.19999999
3.083333331
173.8166667
2.433333336
2.800000005
1.033333334
18.05000001
1.75
1.983333336
1142.95
20.21666667
6.616666663
1.049999994
1.083333335
1.75
1.483333334
5.533333338
3.416666669
1.166666667
1.483333334
1478.4
1.966666665
2.616666671
7.199999996
1.083333335
1.500000005
1.233333328
9.150000002
1.149999996
2.099999998
6.283333335
1.466666664
34.21666667
428.8166667
3.750000007
4.499999994
821.2666667
1.466666664
2.650000001
62.04999999
4.500000004
1.649999998
1.099999995
3.083333331
3.833333339
3163.25
10.83333333
7.699999998
3.650000005
16.16666667
1.599999997
3.616666663
23.15000001
17.7
1.449999993
9.449999998
11.55
4.183333337
981.3166667
183.4
1.366666661
389.4
29.88333333
1093.25
1.816666662
1.116666666
2.700000003
1.516666665
2.266666673
22.93333333
3.716666666
411.95
1.099999995
1.366666661
1.73333333
2348.45
1.133333336
2.15
532.2666667
2.683333332
2257.35
1.816666662
1.116666666
1.366666672
1.099999995
84.01666666
3.366666668
3.299999996
3.733333336
2.850000006
2.549999999
1.049999994
5.349999993
1.616666667
2.566666669
1.683333339
1.383333332
1.216666668
2.566666669
1.350000001
1.816666672
1.000000003
2.133333329
7.133333335
5.333333333
26.63333334
4.433333343
2.466666667
1.249999999
4.966666675
3.816666668
50.73333333
2.6
3.433333329
1.249999999
3.583333333
7.36666667
1.499999994
2.58333333
12.08333333
2.983333329
1.800000002
4.066666664
1.333333331
1.016666663
1.033333334
7.683333327
1.483333334
1.083333335
2.083333328
1.833333343
1.033333334
1.500000005
1.150000007
1.383333342
1.600000007
5.733333332
5.683333331
22.68333333
1.783333331
1.033333334
39.99999999
4.75
3.03333333
2.350000005
1.549999996
1.533333336
2.016666667
1.466666674
779.55
1.833333332
1.483333334
1.400000002
1.366666661
1.833333332
5.650000001
2.333333334
1.183333327
1.633333338
1.366666661
1.066666665
1.150000007
1.683333339
1.166666667
1.350000001
2.949999998
1.616666667
1.000000003
2.083333328
3.766666667
17.48333333
2.966666669
1.950000005
33.81666667
1.500000005
5.133333339
1.133333336
1.199999998
1.466666664
3.633333334
1.050000004
1.649999998
4.383333331
1.049999994
1.166666667
1.616666667
3.166666673
29.6
1.549999996
1.916666664
2.483333338
1.883333334
10.2
1.850000003
1.850000003
1.333333341
4.800000001
1.3
1.183333327
2.333333334
3.100000002
1.183333327
6.283333335
1.200000008
3.166666663
6.449999999
3.100000002
33.94999999
3.43333334
16.53333334
3.983333332
9.266666664
5.18333333
9.966666671
5.18333334
1.033333334
1.400000002
1.400000002
1.333333331
3.166666673
2.049999997
1.266666669
1.133333336
1.550000006
4.78333333
18.15
3.933333331
20.73333334
6.533333331
3.016666659
10.63333334
1.416666673
10.03333333
1.383333332
1.633333338
2.949999998
2.549999999
3.783333327
22.06666667
1.433333333
16.3
792.45
10.85
1.633333327
1.450000004
6.400000008
1.549999996
2.19999999
1.216666668
53.93333334
1.666666669
74.88333333
3.550000002
1.999999996
13.18333333
33.44999999
3.366666668
1.616666667
1.316666671
1.049999994
3.066666671
2.566666669
1.149999996
1.983333336
7.733333329
1.066666665
8.21666666
4.683333338
6.449999999
3.183333323
1.649999998
4.416666672
3.516666671
2.766666664
3.03333334
1.71666667
4.299999999
2.549999999
4.583333326
1.283333329
1.633333327
1.249999999
2.549999999
1.049999994
1.550000006
1.383333332
1.400000002
2.866666666
5.766666663
1.449999993
1.73333333
1.400000002
2.649999991
5.366666674
1.666666658
1.150000007
1.933333335
1.73333333
1.850000003
3.45
1.966666676
1.983333336
1.183333338
44.68333333
1065.533333
41.36666667
2.499999998
2.016666667
3.966666672
1.316666671
4.31666667
4.616666667
1.71666667
1.566666666
1.816666662
21.93333334
1.850000003
18.83333332
11.28333333
33.7
1.683333339
1.083333335
1.916666664
1.033333334
2.13333334
2.283333333
5.516666668
3.9
3.416666669
1.050000004
1.71666667
1.249999999
2.850000006
3.533333332
2.433333336
5.483333337
